0469,Capxon International Electronic Company Limited,http://www.capxongroup.com
0471,CMMB Vision Holdings Limited,http://www.irasia.com/listco/hk/globalflex/
0472,New Silkroad Culturaltainment Limited,http://www.newsilkroad472.com/en_US/allannouncement.html
0474,Hao Tian Development Group Limited,http://www.haotianhk.com
0475,Zhong Fa Zhan Holdings Limited,http://www.475hk.com
0476,China Dynamics (Holdings) Limited,http://www.chinadynamics.com
0477,AUPU Group Holding Company Limited,http://www.aupu.cn
0479,CIL Holdings Limited,http://www.cil479.com.hk
0480,HKR International Limited,http://www.hkri.com
0482,Sandmartin International Holdings Limited,http://www.sandmartin.com.hk
0483,Bauhaus International (Holdings) Limited,http://www.bauhaus.com.hk
0484,Forgame Holdings Limited,http://www.forgame.com
0485,China Sinostar Group Company Limited,http://www.00485.hk
0486,United Company RUSAL Plc,http://www.rusal.com
0487,Success Universe Group Limited,http://www.successug.com
0488,Lai Sun Development Company Limited,http://www.laisun.com
0489,Dongfeng Motor Group Company Limited,http://www.dfmg.com.cn
0491,See Corporation Limited,http://www.irasia.com/listco/hk/see
0493,GOME Electrical Appliances Holding Limited,http://www.gome.com.hk/announcements.php
0494,Li & Fung Limited,http://www.lifung.com
0495,Paladin Limited,http://www.aplushk.com/clients/00495paladin/
0496,Kasen International Holdings Limited,http://www.irasia.com/listco/hk/kasen/index.htm
0497,CSI Properties Limited,http://www.csigroup.hk/
0498,PYI Corporation Limited,http://www.pyicorp.com/pyiCms/en/announcements.jsp
0499,Qingdao Holdings International Limited,http://www.qingdaohi.com
0500,Frontier Services Group Limited,http://www.irasia.com/listco/hk/frontier
0503,Lansen Pharmaceutical Holdings Limited,http://www.lansen.com.cn
0505,Huan Yue Interactive Holdings Limited,http://www.xingyecopper.com
0506,China Foods Limited,http://www.chinafoodsltd.com
0508,DINGYI GROUP INVESTMENT LIMITED,http://www.dingyi.hk/
0509,Century Sunshine Group Holdings Limited,http://www.centurysunshine.com.hk
0510,CASH Financial Services Group Limited,http://www.cashon-line.com
0511,Television Broadcasts Limited,http://www.tvb.com/affairs/faq/tvbgroup/tvb_e.html
0512,China Grand Pharmaceutical and Healthcare Holdings Limited,http://www.chinagrandpharm.com
0513,Continental Holdings Limited,http://www.continental.com.hk
0515,TC Orient Lighting Holdings Limited,http://www.tatchun.com
0517,COSCO International Holdings Limited,http://www.coscointl.com
0518,Tungtex (Holdings) Company Limited,http://www.tungtex.com
0519,Applied Development Holdings Limited,http://www.applieddev.com
0520,Xiabuxiabu Catering Management (China) Holdings Co. Ltd.,http://www.xiabu.com
0521,HNA Holding Group Co. Limited,http://www.hnaholdinghk.com
0522,ASM Pacific Technology Limited,http://www.asmpacific.com
0524,e-Kong Group Limited,http://www.e-kong.com
0525,Guangshen Railway Company Limited,http://www.gsrc.com
0526,Lisi Group (Holdings) Limited,http://www.lisigroup.com.hk
0527,China Ruifeng Renewable Energy Holdings Limited,http://www.c-ruifeng.com
0528,Kingdom Holdings Limited,http://www.kingdom-china.com
0529,SiS International Holdings Limited,http://www.sisinternational.com.hk
0530,Goldin Financial Holdings Limited,http://www.goldinfinancial.com
0531,Samson Holding Ltd.,http://www.samsonholding.com
0532,Wong's Kong King International (Holdings) Limited,http://www.wkk.com.hk
0533,Goldlion Holdings Limited,http://www.goldlion.com
0535,Gemdale Properties and Investment Corporation Limited,http://www.gemdalepi.com
0536,Tradelink Electronic Commerce Limited,http://www.tradelink.com.hk
0538,Ajisen (China) Holdings Limited,http://www.ajisen.com.hk
0539,Victory City International Holdings Limited,http://www.victorycity.com.hk
0540,Speedy Global Holdings Limited,http://www.speedy-global.com
0542,Ceneric (Holdings) Limited,http://www.cenericholdings.com
0543,Pacific Online Limited,http://corp.pconline.com.cn
0544,Daido Group Limited,http://www.irasia.com/listco/hk/daido/index.htm
0546,Fufeng Group Limited,http://www.fufeng-group.com
0547,Digital Domain Holdings Limited,http://www.ddhl.com
0548,Shenzhen Expressway Company Limited,http://www.sz-expressway.com/
0549,Jilin Qifeng Chemical Fiber Co. Ltd.,http://www.qifengfiber.com/
0550,Cinderella Media Group Limited,http://www.cinderellagroup.com.hk
0551,Yue Yuen Industrial (Holdings) Limited,http://www.yueyuen.com
0552,China Communications Services Corporation Limited,http://www.chinaccs.com.hk
0553,Nanjing Panda Electronics Company Limited,http://www.panda.cn
0554,Hans Energy Company Limited,http://www.hansenergy.com
0555,REXLot Holdings Limited,http://www.aplushk.com/clients/00555rexlot/index.html
0556,Pan Asia Environmental Protection Group Limited,http://www.paep.com.cn
0557,City e-Solutions Limited,http://www.merrillifn.com/ir/ces
0558,L.K. Technology Holdings Limited,http://www.lktechnology.com
0559,DeTai New Energy Group Limited,http://www.detai-group.com
0560,Chu Kong Shipping Enterprises (Group) Company Limited,http://www.cksd.com
0563,Shanghai Industrial Urban Development Group Limited,http://www.siud.com
0564,Zhengzhou Coal Mining Machinery Group Company Limited,http://www.zzmj.com
0565,Art Group Holdings Limited,http://arttextile.etnet.com.hk
0566,Hanergy Thin Film Power Group Limited,http://www.hanergythinfilmpower.com
0567,Daisho Microline Holdings Limited,http://www.irasia.com/listco/hk/daisho
0568,Shandong Molong Petroleum Machinery Company Limited,http://www.molonggroup.com
0569,China Automation Group Limited,http://www.cag.com.hk
0570,China Traditional Chinese Medicine Holdings Co. Limited,http://www.winteamgroup.com
0571,eSun Holdings Limited,http://www.laisun.com
0572,Future World Financial Holdings Limited,http://www.fw-fh.com
0573,Tao Heung Holdings Limited,http://www.taoheung.com.hk
0574,Pa Shun Pharmaceutical International Holdings Limited,http://www.pashun.com.cn
0575,Regent Pacific Group Limited,http://www.regentpac.com
0576,Zhejiang Expressway Co. Ltd.,http://www.zjec.com.cn
0577,The 13 Holdings Limited,http://www.the13.com/stock-exchange
0578,Rosan Resources Holdings Limited,http://www.irasia.com/listco/hk/rrhl
0579,Beijing Jingneng Clean Energy Co. Limited,http://www.jncec.com
0580,Sun.King Power Electronics Group Limited,http://www.speg.hk
0581,China Oriental Group Company Limited,http://www.chinaorientalgroup.com
0582,Landing International Development Limited,http://www.582.com.hk
0583,Great Wall Pan Asia Holdings Limited,http://www.gwpaholdings.com
0585,Imagi International Holdings Limited,http://www.imagi.com.hk
0586,China Conch Venture Holdings Limited,http://www.conchventure.com
0587,Hua Han Health Industry Holdings Limited,http://www.huahanhealth.com.hk
0588,Beijing North Star Company Limited,http://www.beijingns.com.cn
0589,Portico International Holdings Limited,http://www.portico-intl.com/
0590,Luk Fook Holdings (International) Limited,http://www.lukfook.com
0591,China High Precision Automation Group Limited,http://www.chpag.net
0592,Bossini International Holdings Limited,http://www.bossini.com
0593,SkyOcean International Holdings Limited,http://www.skyocean.com
0595,AV Concept Holdings Limited,http://www.avconcept.com
0596,Inspur International Limited,http://www.inspur.com.hk
0598,Sinotrans Limited,http://www.sinotrans.com
0599,E. Bon Holdings Limited,http://www.ebon.com.hk
0600,China Infrastructure Investment Limited,http://www.china-infrastructure.com
0601,Group Sense (International) Limited,http://www.gsl.com.hk
0602,Jiahua Stores Holdings Limited,http://www.szbjh.com
0603,China Oil And Gas Group Limited,http://www.hk603.com
0604,Shenzhen Investment Limited,http://www.shenzheninvestment.com
0605,China Financial Services Holdings Limited,http://www.cfsh.com.hk
0606,China Agri-Industries Holdings Limited,http://www.chinaagri.com/en/Investors/c-167.html
0607,Fullshare Holdings Limited,http://www.fullshare.com
0608,High Fashion International Limited,http://www.highfashion.com.hk
0609,Tiande Chemical Holdings Limited,http://www.tdchem.com
0610,Wai Kee Holdings Limited,http://www.waikee.com
0611,China Nuclear Energy Technology Corporation Limited,http://www.cnetcl.com
0612,China Investment Fund International Holdings Limited,http://www.cifund.com.hk
0613,Yugang International Limited,http://www.yugang.com.hk
0616,EMINENCE ENTERPRISE LIMITED,http://www.eminence-enterprise.com
0617,Paliburg Holdings Limited,http://www.paliburg.com.hk
0618,Peking University Resources (Holdings) Company Limited,http://www.pku-resources.com
0619,South China Financial Holdings Limited,http://www.sctrade.com/html/en/info/services/investor_finholdings.asp
0620,DTXS Silk Road Investment Holdings Company Limited,http://www.dtxs.com
0621,Taung Gold International Limited,http://www.taunggold.com
0622,Enerchina Holdings Limited,http://www.enerchina.com.hk
0623,SinoMedia Holding Limited,http://www.sinomedia.com.hk
0625,RREEF China Commercial Trust,http://www.rreefchinatrust.com/
0626,Public Financial Holdings Limited,http://www.publicfinancial.com.hk
0627,U-RIGHT International Holdings Limited,http://www.uright.com.hk
0628,Gome Finance Technology Co. Ltd.,http://www.sinocreditgp.com
0629,Yue Da Mining Holdings Limited,http://www.yueda.com.hk
0630,AMCO United Holding Limited,http://www.amco-united.com
0631,Sany Heavy Equipment International Holdings Company Limited,http://www.sanyhe.com
0632,Pearl Oriental Oil Limited,http://www.pearloriental.com
0633,China All Access (Holdings) Limited,http://www.chinaallaccess.com
0635,Playmates Holdings Limited,http://www.playmates.net
0636,Kerry Logistics Network Limited,http://www.kerrylogistics.com
0637,Lee Kee Holdings Limited,http://www.leekeegroup.com
0638,Kin Yat Holdings Limited,http://www.kinyat.com.hk
0639,Shougang Fushan Resources Group Limited,http://www.shougang-resources.com.hk
0640,Infinity Development Holdings Company Limited,http://www.infinitydevelopment.com.hk
0641,CHTC Fong’s Industries Company Limited,http://www.fongs.com
0642,Paladin Ltd. - Convertible Redeemable Preference Shares,http://www.aplushk.com/clients/00495paladin/
0643,Carry Wealth Holdings Limited,http://www.carrywealth.com
0645,Ares Asia Limited,http://www.aresasialtd.com
0646,China Environmental Technology Holdings Limited,http://www.cethl.com
0647,Joyce Boutique Holdings Limited,http://www.irasia.com/listco/hk/joyce/index.htm
0648,China Wah Yan Healthcare Limited,http://www.chinawahyan.com
0650,IDG Energy Investment Group Limited,http://www.irasia.com/listco/hk/shuncheong
0651,China Ocean Industry Group Limited,http://www.irasia.com/listco/hk/chinaoceanshipbuilding
0653,Bonjour Holdings Limited,http://www.bonjourhk.com/tc/main.aspx
0655,Hongkong Chinese Limited,http://www.hkchinese.com.hk
0656,Fosun International Limited,http://www.fosun.com
0657,G-Vision International (Holdings) Limited,http://www.g-vision.com.hk
0658,China High Speed Transmission Equipment Group Co. Ltd.,http://www.chste.com
0659,NWS Holdings Limited,http://www.nws.com.hk
0660,Wai Chun Mining Industry Group Company Limited,http://www.0660.hk
0661,China Daye Non-Ferrous Metals Mining Limited,http://www.hk661.com
0662,Asia Financial Holdings Ltd.,http://www.afh.hk
0663,King Stone Energy Group Limited,http://www.663hk.com
0665,Haitong International Securities Group Limited,http://www.htisec.com/en/aboutus/ann.jsp
0666,SHK Hong Kong Industries Limited,http://www.ymi.com.hk
0668,Doyen International Holdings Limited,http://www.doyenintl.com
0669,Techtronic Industries Co. Ltd.,http://www.ttigroup.com
0670,China Eastern Airlines Corporation Limited,http://www.ceair.com
0672,Zhong An Real Estate Limited,http://www.zafc.com
0673,China Healthcare Holdings Limited,http://www.ch-groups.com
0674,Culture Landmark Investment Limited,http://www.tricor.com.hk/webservice/000674
0675,K & P International Holdings Limited,http://www.kpihl.com
0676,Pegasus International Holdings Limited,http://www.pegasusinternationalholdings.com
0677,Golden Resources Development International Limited,http://www.grdil.com.hk/financial/
0678,Genting Hong Kong Limited,http://www.gentinghk.com
0679,Asia Tele-Net and Technology Corporation Limited,http://www.atnt.biz
0680,Nan Hai Corporation Limited,http://www.nanhaicorp.com
0681,Chinese People Holdings Company Limited,http://www.681hk.com
0682,Chaoda Modern Agriculture (Holdings) Limited,http://www.irasia.com/listco/hk/chaoda
0683,Kerry Properties Limited,http://www.kerryprops.com/kpl/en/news/announcement.html
0684,Allan International Holdings Limited,http://www.allan.com.hk/html/ir_relations.php
0685,Media Chinese International Limited,http://www.mediachinesegroup.com
0686,United Photovoltaics Group Limited,http://www.unitedpvgroup.com
0687,Hong Kong International Construction Investment Management Group Co. Limited,http://www.hkicimgroup.com
0688,China Overseas Land & Investment Limited,http://www.coli.com.hk
0689,EPI (Holdings) Limited,http://www.epiholdings.com
0690,Uni-Bio Science Group Limited,http://www.uni-bioscience.com
0691,China Shanshui Cement Group Limited,http://www.shanshuicement.com
0692,China Household Holdings Limited,http://www.chh.hk
0693,Tan Chong International Limited,http://www.tanchong.com
0694,Beijing Capital International Airport Co. Ltd.,http://www.bcia.com.cn
0695,Dongwu Cement International Limited,http://www.dongwucement.com
0696,TravelSky Technology Limited,http://www.travelskyir.com
0697,Shougang Concord International Enterprises Company Limited,http://www.shougang-intl.com.hk
0698,Tongda Group Holdings Limited,http://www.tongda.com
0699,CAR Inc.,http://www.zuche.com
0700,Tencent Holdings Limited,http://www.tencent.com
0701,CNT Group Limited,http://www.cntgroup.com.hk/investor.asp
0702,Sino Oil and Gas Holdings Limited,http://www.sino-oilgas.hk
0703,Future Bright Holdings Limited,http://www.fb.com.hk
0704,Huscoke Resources Holdings Limited,http://www.huscoke.com
0705,Ding He Mining Holdings Limited,http://www.dinghemining.com.hk
0706,Beautiful China Holdings Company Limited,http://www.beautifulchina.com.hk
0707,Co-Prosperity Holdings Limited,http://www.capitalfp.com.hk/eng/index.jsp?co=707
0708,Evergrande Health Industry Group Limited,http://www.evergrandehealth.com
0709,Giordano International Limited,http://www.giordano.com.hk
0710,Varitronix International Limited,http://www.varitronix.com
0711,ASIA ALLIED INFRASTRUCTURE HOLDINGS LIMITED,http://www.asiaalliedgroup.com
0712,Comtec Solar Systems Group Limited,http://www.comtecsolar.com
0713,World Houseware (Holdings) Limited,http://www.worldhse.com
0715,China Oceanwide Holdings Limited,http://www.oceanwide.hk
0716,Singamas Container Holdings Limited,http://www.singamas.com
0717,Emperor Capital Group Limited,http://emperorcapital.com/tc/home/index.php
0718,Tai United Holdings Limited,http://www.irasia.com/listco/hk/taiunited/index.htm
0719,Shandong Xinhua Pharmaceutical Company Limited,http://www.xhzy.com
0720,AUTO ITALIA HOLDINGS LIMITED,http://www.autoitalia.com.hk
0721,China Financial International Investments Limited,http://www.irasia.com/listco/hk/cfii/index.htm
0722,UMP Healthcare Holdings Limited,http://www.ump.com.hk
0723,Sustainable Forest Holdings Limited,http://www.susfor.com
0724,Ruixin International Holdings Limited,http://www.irasia.com/listco/hk/ruixin/index.htm
0725,Perennial International Limited,http://perennial.todayir.com
0726,China Minsheng Drawin Technology Group Limited,http://cmdrawin.todayir.com
0727,Crown International Corporation Limited,http://www.crownicorp.com
0728,China Telecom Corporation Limited,http://www.chinatelecom-h.com
0729,FDG Electric Vehicles Limited,http://www.fdgev.com
0730,Shougang Concord Grand (Group) Limited,http://www.shougang-grand.com.hk
0731,Samson Paper Holdings Limited,http://www.samsonpaper.com
0732,Truly International Holdings Limited,http://www.truly.com.hk
0733,Hopefluent Group Holdings Limited,http://www.hopefluent.com
0735,China Power New Energy Development Company Limited,http://www.cpne.com.hk
0736,China Properties Investment Holdings Limited,http://www.736.com.hk
0737,Hopewell Highway Infrastructure Limited,http://www.hopewellhighway.com
0738,Le Saunda Holdings Limited,http://www.lesaunda.com.hk
0743,Asia Cement (China) Holdings Corporation,http://www.achc.com.cn
0745,China National Culture Group Limited,http://www.hklistco.com/745
0746,Lee & Man Chemical Company Limited,http://www.leemanchemical.com
0747,Shenyang Public Utility Holdings Company Limited,http://www.747kingma.com
0750,China Singyes Solar Technologies Holdings Limited,http://www.singyessolar.com
0751,Skyworth Digital Holdings Limited,http://www.skyworth.com
0752,Pico Far East Holdings Limited,http://www.pico.com
0753,Air China Limited,http://www.airchina.com.cn
0754,Hopson Development Holdings Limited,http://www.irasia.com.hk/listco/hk/hopson
0755,Shanghai Zendai Property Limited,http://www.zendaifc.com/investorrelations
0756,Tianyi (Summi) Holdings Limited,http://www.tianyi.com.hk
0757,Solargiga Energy Holdings Limited,http://www.solargiga.com
0758,Junefield Department Store Group Limited,http://junefield.etnet.com.hk
0759,CEC International Holdings Limited,http://www.0759.com
0760,Talent Property Group Limited,http://www.760hk.com
0761,Bel Global Resources Holdings Limited,http://www.belglobal.com
0762,China Unicom (Hong Kong) Limited,http://www.chinaunicom.com.hk
0763,ZTE Corporation,http://www.zte.com.cn
0764,Eternity Investment Limited,http://www.eternityinv.com.hk
0765,Perfectech International Holdings Limited,http://www.perfectech.com.hk
0766,Sino Prosper (Group) Holdings Ltd.,http://www.sinoprosper.com
0767,Pacific Plywood Holdings Limited,http://www.irasia.com/listco/hk/pphl/index.htm
0768,UBA Investments Limited,http://www.uba.com.hk
0769,China Rare Earth Holdings Limited,http://www.creh.com.hk
0770,Shanghai International Shanghai Growth Investment Limited,http://shanghaigrowth.etnet.com.hk
0771,Automated Systems Holdings Limited,http://www.asl.com.hk
0775,CK Life Sciences Int'l. (Holdings) Inc.,http://www.ck-lifesciences.com
0776,Imperium Group Global Holdings Limited,http://www.776.hk
0777,NetDragon Websoft Holdings Limited,http://www.nd.com.cn
0778,Fortune Real Estate Investment Trust,http://www.fortunereit.com
0787,Global Brands Group Holding Limite,http://www.globalbrandsgroup.com
0789,Artini China Co. Ltd.,http://www.artini-china.com
0794,Come Sure Group (Holdings) Limited,http://www.comesure.com
0798,China Electronics Optics Valley Union Holding Company Limited,http://www.ceovu.com
0799,IGG Inc,http://www.igg.com
0800,A8 New Media Group Limited,http://ir.a8.com
0801,Golden Meditech Holdings Limited,http://www.goldenmeditech.com
0802,China e-Wallet Payment Group Limited,http://rcg.todayir.com
0803,Prosperity International Holdings (H.K.) Limited,http://www.pihl-hk.com
0805,Glencore plc,http://www.glencore.com
0806,Value Partners Group Limited,http://www.valuepartners.com.hk
0808,Prosperity Real Estate Investment Trust,http://www.prosperityreit.com/eng/index.php
0809,Global Bio-chem Technology Group Company Limited,http://www.globalbiochem.com
0810,China Internet Investment Finance Holdings Limited,http://www.irasia.com/listco/hk/cii810
0811,Xinhua Winshare Publishing and Media Co. Ltd.,http://www.winshare.com.cn
0812,Southwest Securities International Securities Limited,http://www.swsc.hk
0813,Shimao Property Holdings Limited,http://www.shimaoproperty.com
0814,Beijing Jingkelong Company Limited,http://www.jkl.com.cn
0815,China Silver Group Limited,http://www.chinasilver.hk
0816,Huadian Fuxin Energy Corporation Limited,http://www.hdfx.com.cn
0817,China Jinmao Holdings Group Limited,http://www.chinajinmao.cn
0818,Hi Sun Technology (China) Limited,http://www.irasia.com/listco/hk/hisun
0819,Tianneng Power International Limited,http://www.tianneng.com.hk
0820,HSBC China Dragon Fund,http://www.assetmanagement.hsbc.com/hk-chinadragonfund
0821,Value Convergence Holdings Limited,http://www.vcgroup.com.hk
0822,Ka Shui International Holdings Limited,http://www.kashui.com
0823,Link Real Estate Investment Trust,http://www.linkreit.com
0825,New World Department Store China Limited,http://www.nwds.com.hk
0826,Tiangong International Company Limited,http://www.tggj.cn
0827,Ko Yo Chemical (Group) Limited,http://www.koyochem.com
0828,Dynasty Fine Wines Group Limited,http://www.dynasty-wines.com
0829,Shenguan Holdings (Group) Limited,http://www.shenguan.com.cn
0830,Far East Global Group Limited,http://www.fareastglobal.com/eng/invest_01.html
0831,Convenience Retail Asia Limited,http://www.cr-asia.com
0832,Central China Real Estate Limited,http://www.centralchina.com
0833,Alltronics Holdings Limited,http://www.irasia.com/listco/hk/alltronics/index.htm
0834,China Kangda Food Company Limited,http://www.kangdafood.com
0835,Asia Coal Limited,http://www.asiacoallimited.com
0836,China Resources Power Holdings Company Limited,http://www.cr-power.com
0837,Carpenter Tan Holdings Limited,http://www.ctans.com
0838,EVA Precision Industrial Holdings Limited,http://www.eva-group.com
0839,Anhui Tianda Oil Pipe Company Limited,http://www.td-gg.com
0840,Xinjiang Tianye Water Saving Irrigation System Company Limited,http://www.tianyejieshui.com.cn
0841,Asia Cassava Resources Holdings Limited,http://www.asiacassava.com
0842,Leoch International Technology Limited,http://www.leoch.com
0844,Grand Concord International Holdings Limited,http://www.grandconcord.com
0845,Glorious Property Holdings Limited,http://www.gloriousphl.com.cn
0846,Mingfa Group (International) Company Limited,http://www.ming-fa.com
0847,KAZ Minerals PLC,http://www.kazakhmys.com
0848,Maoye International Holdings Limited,http://www.maoye.cn
0850,Tou Rong Chang Fu Group Limited,http://www.trcf.com.hk
0851,Sheng Yuan Holdings Limited,http://www.shengyuan.hk
0852,Strong Petrochemical Holdings Limited,http://www.strongpetrochem.com
0853,MicroPort Scientific Corporation,http://www.microport.com.cn
0854,Willas-Array Electronics (Holdings) Limited,http://www.willas-array.com
0855,China Water Affairs Group Limited,http://www.capitalfp.com.hk/eng/index.jsp?co=855
0856,VST Holdings Limited,http://www.vst.com.hk
0857,PetroChina Company Limited,http://www.petrochina.com.cn
0858,Extrawell Pharmaceutical Holdings Limited,http://www.extrawell.com.hk
0859,Henry Group Holdings Limited,http://www.henrygroup.hk
0860,O Luxe Holdings Limited,http://www.oluxe.com.hk
0861,Digital China Holdings Limited,http://www.digitalchina.com.hk
0862,Vision Values Holdings Ltd.,http://www.visionvalues.com.hk
0863,Branding China Group Limited,http://www.brandingchinagroup.com
0864,Wing Lee Property Investments Limited,http://www.wingleeproperties.com
0865,Jiande International Holdings Limited,http://www.jiande-intl.com
0866,China Qinfa Group Limited,http://www.qinfagroup.com
0867,China Medical System Holdings Limited,http://www.cms.net.cn
0868,Xinyi Glass Holdings Limited,http://xinyiglass.todayir.com
0869,Playmates Toys Limited,http://www.playmatestoys.com
0871,China Dredging Environment Protection Holdings Limited,http://www.cdep.com.hk
0872,TUS International Limited,http://www.tus-i.com
0873,China Taifeng Beddings Holdings Limited,http://www.taifeng.cc
0874,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,http://www.hmdatalink.com/C14070
0875,China Finance Investment Holdings Limited,http://www.875.com.hk
0876,Mega Medical Technology Limited,http://www.megamedicaltech.com
0877,O-Net Technologies (Group) Limited,http://www.o-netcom.com
0878,Soundwill Holdings Limited,http://www.soundwill.com.hk
0880,SJM Holdings Limited,http://www.sjmholdings.com/ir-faqs
0881,Zhongsheng Group Holdings Limited,http://www.zs-group.com.cn
0882,Tianjin Development Holdings Limited,http://www.tianjindev.com
0883,CNOOC Limited,http://www.cnoocltd.com
0884,CIFI Holdings (Group) Co. Ltd.,http://www.cifi.com.cn
0885,Rentian Technology Holdings Limited,http://www.rentiantech.com
0886,Silver Base Group Holdings Limited,http://www.silverbasegroup.com
0887,Emperor Watch & Jewellery Limited,http://www.emperorwatchjewellery.com
0888,RoadShow Holdings Limited,http://www.roadshow.com.hk
0889,Datronix Holdings Limited,http://www.datronixhldgs.com.hk/investors.html
0891,Trinity Limited,http://www.trinitygroup.com
0893,China Vanadium Titano-Magnetite Mining Company Limited,http://www.chinavtmmining.com
0894,Man Yue Technology Holdings Limited,http://www.manyue.com
0895,Dongjiang Environmental Company Limited,http://www.dongjiang.com.cn
0896,Hanison Construction Holdings Limited,http://www.hanison.com
0897,Wai Yuen Tong Medicine Holdings Limited,http://www.wyth.net/pressrelease.php
0898,Multifield International Holdings Limited,http://www.irasia.com/listco/hk/multifield/index.htm
0899,Asia Resources Holdings Limited,http://www.asiaresources899.com
0900,Aeon Credit Service (Asia) Company Limited,http://www.aeon.com.hk
0901,Eagle Ride Investment Holdings Limited,http://www.eaglerideinvestment.com
0902,Huaneng Power International Inc.,http://www.hpi-ir.com.hk
0903,TPV Technology Limited,http://www.tpv-tech.com
0904,China Green (Holdings) Limited,http://www.chinagreen.com.hk
0905,Global Mastermind Capital Limited,http://www.irasia.com/listco/hk/mastermindcap
0906,CPMC Holdings Limited,http://www.cofco-pack.com
0907,ELEGANCE OPTICAL INTERNATIONAL HOLDINGS LIMITED,http://www.elegance-group.com
0908,Zhuhai Holdings Investment Group Limited,http://www.0908.hk
0909,Zhongda International Holdings Limited,http://www.finance.thestandard.com.hk/en/0909zhongda
0910,China Sandi Holdings Limited,http://www.capitalfp.com.hk/eng/index.jsp?co=910
0911,Qianhai Health Holdings Limited,http://www.qianhaihealth.com.hk
0912,Suga International Holdings Limited,http://www.suga.com.hk
0913,Unity Investments Holdings Limited,http://www.unity913.com
0914,Anhui Conch Cement Company Limited,http://www.conch.cn
0915,Daohe Global Group Limited,http://www.daoheglobal.com.hk
0916,China Longyuan Power Group Corporation Limited,http://www.clypg.com.cn
0917,New World China Land Limited,http://www.nwcl.com.hk
0918,Takson Holdings Limited,http://www.takson.com
0919,Modern Beauty Salon Holdings Limited,http://www.modernbeautysalon.com
0921,Hisense Kelon Electrical Holdings Company Limited,http://www.kelon.com
0922,Anxian Yuan China Holdings Limited,http://www.anxianyuanchina.com
0923,Integrated Waste Solutions Group Holdings Limited,http://www.iwsgh.com
0925,Beijing Properties (Holdings) Limited,http://www.bphl.com.hk
0926,Besunyen Holdings Company Limited,http://ir.besunyen.com
0927,Fujikon Industrial Holdings Limited,http://www.fujikon.com
0928,Tack Fiori International Group Limited,http://www.tackfiori.com
0929,IPE Group Limited,http://www.ipegroup.com
0930,China Forestry Holdings Co. Ltd.,http://www.chinaforestryholding.com
0931,China LNG Group Limited,http://chinalng.todayir.com
0932,RM Group Holdings Limited,http://www.royalmedic.com
0933,Brightoil Petroleum (Holdings) Limited,http://www.brightoil.com.hk
0934,Sinopec Kantons Holdings Limited,http://www.sinopec.com.hk
0935,Dragon Crown Group Holdings Limited,http://www.dragoncrown.com
0936,Eagle Legend Asia Limited,http://www.elasialtd.com
0938,Man Sang International Limited,http://www.man-sang.com
0939,China Construction Bank Corporation,http://www.ccb.com
0940,China Animal Healthcare Ltd.,http://www.chinanimalhealthcare.com
0941,China Mobile Limited,http://www.chinamobileltd.com
0943,eForce Holdings Limited,http://www.eforce.com.hk
0945,Manulife Financial Corporation,http://www.manulife.com
0947,MOBI Development Co. Ltd.,http://www.mobi-antenna.com
0948,Z-Obee Holdings Limited,http://www.z-obee.com
0950,Lee's Pharmaceutical Holdings Limited,http://www.leespharm.com
0951,Chaowei Power Holdings Limited,http://www.chaowei.com.hk
0952,Quam Limited,http://www.quamlimited.com
0953,Shaw Brothers Holdings Limited,http://www.shawbrotherspictures.com
0954,Changmao Biochemical Engineering Company Limited,http://www.cmbec.com.hk
0956,China Suntien Green Energy Corporation Limited,http://www.suntien.com
0958,Huaneng Renewables Corporation Limited,http://www.hnr.com.cn
0959,Amax International Holdings Limited,http://www.amaxhldg.com
0960,Longfor Properties Co. Ltd.,http://www.longfor.com
0963,Bloomage BioTechnology Corporation Limited,http://www.bloomagebio-tech.com
0966,China Taiping Insurance Holdings Company Limited,http://www.ctih.cntaiping.com
0967,Sound Global Ltd.,http://www.soundglobal.com.sg
0968,Xinyi Solar Holdings Limited,http://www.xinyisolar.com
0969,Hua Lien International (Holdings) Company Limited,http://www.irasia.com/listco/hk/hualien/index.htm
0970,Sparkle Roll Group Limited,http://www.hk970.com
0973,L'Occitane International S.A.,http://www.loccitane.com
0974,China Shun Ke Long Holdings Limited,http://www.skl.com.cn
0975,Mongolian Mining Corporation,http://www.mmc.mn
0976,Chiho-Tiande Group Limited,http://www.chiho-tiande.com
0978,China Merchants Land Limited,http://ir.cmland.hk
0979,Green Energy Group Limited,http://www.greenenergy.hk
0980,Lianhua Supermarket Holdings Co. Ltd.,http://lianhua.todayir.com
0981,Semiconductor Manufacturing International Corporation,http://www.smics.com/
0982,iOne Holdings Limited,http://www.ioneholdings.com
0983,SOCAM Development Limited,http://www.socam.com/html/eng/investor/announcements.asp
0984,AEON Stores (Hong Kong) Co. Limited,http://www.aeonstores.com.hk
0985,NetMind Financial Holdings Limited,http://www.netmindfh.com
0986,China Environmental Energy Investment Limited,http://www.986.com.hk
0987,China Renewable Energy Investment Limited,http://www.cre987.com
0988,Loudong General Nice Resources (China) Holdings Limited,http://www.ldgnr.com
0989,Ground International Development Limited,http://www.ground-international.com
0990,Theme International Holdings Limited,http://www.990.com.hk
0991,Datang International Power Generation Co. Ltd.,http://www.dtpower.com
0992,Lenovo Group Limited,http://www.lenovo.com/hk/publication/
